trace_id,prompt_id,task_family,model,difficulty,outcome,trial_id,repeat_index,temperature,temperature_tag,from_step_position,to_step_position,from_step_text,to_step_text,static_projection_norm,residual_norm,residual_cluster,residual_pc_1,residual_pc_2,residual_pc_3,residual_pc_4,residual_pc_5,residual_pc_6,residual_pc_7,residual_pc_8,max_to_step_position,position_ratio,phase
trace_00074,logic_001,symbolic_logic,llama3.2:latest,easy,incorrect,logic_001__temp_0p8__trial_04,4,0.8,0p8,1,2,Some bloops are razs.,"From steps 1 and 2, we know that if x is a glim (from step 1), then x is a bloop (by definition of all glims being bloops).",0.16277461,0.9866633,0,0.034529343,0.17830692,0.31159467,-0.44790587,0.22640224,-0.026370756,0.13509983,0.1696352,4,0.5,middle
trace_00074,logic_001,symbolic_logic,llama3.2:latest,easy,incorrect,logic_001__temp_0p8__trial_04,4,0.8,0p8,2,3,"From steps 1 and 2, we know that if x is a glim (from step 1), then x is a bloop (by definition of all glims being bloops).","If x is a bloop (step 3) and some bloops are razs (step 2), then x must be a razz.",0.21166901,0.9773414,1,-0.06649991,-0.32200912,-0.31968814,0.36765084,-0.36940008,0.12993751,0.02149059,-0.22374706,4,0.75,late
trace_00074,logic_001,symbolic_logic,llama3.2:latest,easy,incorrect,logic_001__temp_0p8__trial_04,4,0.8,0p8,3,4,"If x is a bloop (step 3) and some bloops are razs (step 2), then x must be a razz.","However, the conclusion that ""some glims are razs"" does not follow from steps 1-4 because we cannot directly infer that any specific glim must be a razz.",0.21879922,0.97576994,3,0.02648659,0.2518683,0.17732772,-0.2422523,0.19983435,0.18003346,-0.11004508,0.21389022,4,1.0,late
trace_00075,logic_001,symbolic_logic,llama3.2:latest,easy,incorrect,logic_001__temp_0p8__trial_05,5,0.8,0p8,0,1,"Given that all glims are bloops (glim → blop), this means every glim has the property of being a bloop.","Also given that some bloops are razs (blop → raz), since it's true for at least one bloop, it implies that having the property of being a raz is compatible with having the property of being a bloop.",0.21097758,0.9774909,1,-0.07409638,-0.31048736,-0.3491595,0.38076088,-0.27245575,0.07376392,0.05053281,-0.25573558,2,0.5,middle
trace_00075,logic_001,symbolic_logic,llama3.2:latest,easy,incorrect,logic_001__temp_0p8__trial_05,5,0.8,0p8,1,2,"Also given that some bloops are razs (blop → raz), since it's true for at least one bloop, it implies that having the property of being a raz is compatible with having the property of being a bloop.","Since every glim has the property of being a bloop, and having the property of being a raz is also compatible with having the property of being a bloop, we can conclude that some glims must have the property of being razs.",0.19202495,0.98139006,3,0.12633936,0.32785788,0.2672263,-0.35399535,0.2626918,-0.0153191695,-0.07144,0.23457855,2,1.0,late
trace_00076,logic_002,symbolic_logic,llama3.2:latest,easy,correct,logic_002__temp_0p2__trial_01,1,0.2,0p2,0,1,Given that no kets are lums.,Given that all lums are nops.,0.16060877,0.98701817,3,0.06580549,0.15463182,0.14829591,0.37827107,-0.285504,0.110614985,-0.17460355,0.52698666,3,0.3333333333333333,early
trace_00076,logic_002,symbolic_logic,llama3.2:latest,easy,correct,logic_002__temp_0p2__trial_01,1,0.2,0p2,1,2,Given that all lums are nops.,"Since all lums are nops (step 2), and no kets are lums (step 1), it follows that no kets are nops.",0.13135493,0.9913354,0,-0.006540973,-0.20656687,-0.07996728,-0.3533831,0.16276243,-0.033081662,0.26605615,-0.38444498,3,0.6666666666666666,middle
trace_00076,logic_002,symbolic_logic,llama3.2:latest,easy,correct,logic_002__temp_0p2__trial_01,1,0.2,0p2,2,3,"Since all lums are nops (step 2), and no kets are lums (step 1), it follows that no kets are nops.","Therefore, the relationship between kets and nops is that kets are not nops.",0.23778476,0.97131795,1,0.08563733,0.021849968,0.055685584,-0.059738446,0.04030632,-0.21397774,-0.13252734,-0.020397887,3,1.0,late
trace_00077,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p2__trial_02,2,0.2,0p2,0,1,If no kets are lums.,All lums are nops.,0.1490634,0.98882765,3,0.058139805,0.12591279,0.13460714,0.37686747,-0.29513237,0.12506513,-0.16393404,0.51003873,2,0.5,middle
trace_00077,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p2__trial_02,2,0.2,0p2,1,2,All lums are nops.,"Since all lums are nops, and no kets are lums, it logically follows that no kets can be nops.",0.20642002,0.9784635,0,0.005440815,-0.18786012,-0.009636711,-0.4171257,0.3275311,-0.078895,0.22815132,-0.38380554,2,1.0,late
trace_00078,logic_002,symbolic_logic,llama3.2:latest,easy,correct,logic_002__temp_0p2__trial_03,3,0.2,0p2,0,1,Given that no kets are lums.,Given that all lums are nops.,0.16060877,0.98701817,3,0.06580549,0.15463182,0.14829591,0.37827107,-0.285504,0.110614985,-0.17460355,0.52698666,2,0.5,middle
trace_00078,logic_002,symbolic_logic,llama3.2:latest,easy,correct,logic_002__temp_0p2__trial_03,3,0.2,0p2,1,2,Given that all lums are nops.,"Since all lums are nops (step 2), and no kets are lums (step 1), it follows that no kets are nops.",0.13135493,0.9913354,0,-0.006540973,-0.20656687,-0.07996728,-0.3533831,0.16276243,-0.033081662,0.26605615,-0.38444498,2,1.0,late
trace_00079,logic_002,symbolic_logic,llama3.2:latest,easy,correct,logic_002__temp_0p2__trial_04,4,0.2,0p2,0,1,Given that no kets are lums.,Given that all lums are nops.,0.16060877,0.98701817,3,0.06580549,0.15463182,0.14829591,0.37827107,-0.285504,0.110614985,-0.17460355,0.52698666,3,0.3333333333333333,early
trace_00079,logic_002,symbolic_logic,llama3.2:latest,easy,correct,logic_002__temp_0p2__trial_04,4,0.2,0p2,1,2,Given that all lums are nops.,"From statement 2, we can conclude that any entity that is a lum must also be a nop.",0.19606087,0.9805917,0,0.028288865,-0.14543892,-0.08604659,-0.16231628,0.0061952523,-0.02045545,0.12515949,-0.20744896,3,0.6666666666666666,middle
trace_00079,logic_002,symbolic_logic,llama3.2:latest,easy,correct,logic_002__temp_0p2__trial_04,4,0.2,0p2,2,3,"From statement 2, we can conclude that any entity that is a lum must also be a nop.","Since no kets are lums (statement 1), and lums are nops (statement 2), it follows that no kets are nops.",0.20060092,0.979673,0,0.00064826466,-0.041524496,0.018194301,-0.1596347,0.18844995,-0.044112273,0.11511905,-0.19951384,3,1.0,late
trace_00080,logic_002,symbolic_logic,llama3.2:latest,easy,correct,logic_002__temp_0p2__trial_05,5,0.2,0p2,0,1,If all lums are nops.,No kets are lums (by assumption).,0.13403663,0.9909764,0,-0.010893499,-0.1836279,-0.19580457,-0.3350618,0.26602268,-0.10384048,0.16909693,-0.5049979,3,0.3333333333333333,early
trace_00080,logic_002,symbolic_logic,llama3.2:latest,easy,correct,logic_002__temp_0p2__trial_05,5,0.2,0p2,1,2,No kets are lums (by assumption).,"Since all lums are nops, and no kets are lums, it follows that no kets can be nops.",0.092799984,0.99568474,3,0.07768431,0.11017711,0.21330181,0.1589227,-0.12409422,0.0894089,-0.023297092,0.35693133,3,0.6666666666666666,middle
trace_00080,logic_002,symbolic_logic,llama3.2:latest,easy,correct,logic_002__temp_0p2__trial_05,5,0.2,0p2,2,3,"Since all lums are nops, and no kets are lums, it follows that no kets can be nops.","Therefore, the relationship between kets and nops is that kets cannot be nops.",0.3119254,0.9501067,1,0.027654398,-0.09412572,0.015857236,-0.16830099,-0.025863929,-0.17109686,-0.022248955,-0.08199008,3,1.0,late
trace_00081,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p5__trial_01,1,0.5,0p5,0,1,Given that all lums are nops.,Since there are no kets that are lums (by hypothesis).,0.17963643,0.98373306,0,-0.044590432,-0.17818579,-0.20676635,-0.42457762,0.2604691,-0.028627235,0.20738056,-0.5056448,2,0.5,middle
trace_00081,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p5__trial_01,1,0.5,0p5,1,2,Since there are no kets that are lums (by hypothesis).,"Therefore, if all lums are nops, then there can be no kets that are nops.",0.1596898,0.98716724,3,0.092309535,0.12240928,0.23336254,0.24117409,-0.12840278,-0.016298786,-0.11738388,0.3500219,2,1.0,late
trace_00082,logic_002,symbolic_logic,llama3.2:latest,easy,correct,logic_002__temp_0p5__trial_02,2,0.5,0p5,0,1,If no kets are lums.,All lums are nops.,0.14906333,0.98882765,3,0.058139767,0.12591273,0.13460718,0.3768673,-0.2951323,0.12506528,-0.1639341,0.5100388,2,0.5,middle
trace_00082,logic_002,symbolic_logic,llama3.2:latest,easy,correct,logic_002__temp_0p5__trial_02,2,0.5,0p5,1,2,All lums are nops.,"Since all lums are nops (by step 2), and no kets are lums (by step 1), it can be inferred that no kets are nops.",0.18951117,0.9818786,0,-0.089578696,-0.1946571,-0.025360508,-0.43835858,0.19689333,0.05305148,0.34675464,-0.4117759,2,1.0,late
trace_00083,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p5__trial_03,3,0.5,0p5,0,1,We know that if no kets are lums.,All lums are nops.,0.13248672,0.9911848,3,0.095107734,0.10242128,0.14881073,0.39735493,-0.32855013,0.09535214,-0.17191266,0.504983,2,0.5,middle
trace_00083,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p5__trial_03,3,0.5,0p5,1,2,All lums are nops.,"Since all lums are nops (by step 2), and no kets are lums (by step 1), we can conclude that all kets must be nops.",0.21111701,0.97746074,0,-0.05413785,-0.22721264,-0.029498456,-0.4513151,0.12867679,0.04844382,0.3268071,-0.39173797,2,1.0,late
trace_00084,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p5__trial_04,4,0.5,0p5,0,1,We know that if no kets are lums.,All lums are nops.,0.13248672,0.9911848,3,0.095107734,0.10242128,0.14881073,0.39735493,-0.32855013,0.09535214,-0.17191266,0.504983,3,0.3333333333333333,early
trace_00084,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p5__trial_04,4,0.5,0p5,1,2,All lums are nops.,"Since all lums are nops, and no kets are lums, it means that no kets can be nops (because if a ket were a nop, it would also have to be a lum).",0.14662652,0.9891919,0,0.033014983,-0.17617762,-0.083785824,-0.3494089,0.25117442,-0.059443075,0.23108439,-0.3574801,3,0.6666666666666666,middle
trace_00084,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p5__trial_04,4,0.5,0p5,2,3,"Since all lums are nops, and no kets are lums, it means that no kets can be nops (because if a ket were a nop, it would also have to be a lum).","Therefore, the only possibility is that kets are nops.",0.13708273,0.99055964,1,-0.026218748,0.029289596,0.040404752,-0.13383599,0.041164987,-0.021765405,-0.06379526,-0.084090665,3,1.0,late
trace_00085,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p5__trial_05,5,0.5,0p5,0,1,Given that no kets are lums.,Given that all lums are nops.,0.16060877,0.98701817,3,0.06580549,0.15463182,0.14829591,0.37827107,-0.285504,0.110614985,-0.17460355,0.52698666,3,0.3333333333333333,early
trace_00085,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p5__trial_05,5,0.5,0p5,1,2,Given that all lums are nops.,"By transitive property of equality, if all lums are nops, then any ket (being a sub-class or subset) must also be a nop.",0.12560141,0.9920808,0,0.05903978,-0.15316091,-0.01312337,-0.30889335,0.12352902,-0.14327016,0.10503383,-0.32945013,3,0.6666666666666666,middle
trace_00085,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p5__trial_05,5,0.5,0p5,2,3,"By transitive property of equality, if all lums are nops, then any ket (being a sub-class or subset) must also be a nop.","Therefore, all kets are nops.",0.1742259,0.98470575,3,0.055195592,0.07683998,0.006577853,0.027532084,0.0483222,0.09269828,-0.029550066,0.047164876,3,1.0,late
trace_00086,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p8__trial_01,1,0.8,0p8,0,1,"If no kets are lums, then kets do not have a subset that is also a lum.",All lums being nops means that every element in the set of lums belongs to the set of nops.,0.12586056,0.99204797,3,0.02077223,0.07236983,0.11197558,0.2903122,-0.29746112,0.11435461,-0.11860391,0.43480408,2,0.5,middle
trace_00086,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p8__trial_01,1,0.8,0p8,1,2,All lums being nops means that every element in the set of lums belongs to the set of nops.,"Since kets do not have a subset that is also a lum, and all lums are nops, it follows that kets cannot be a subset of any other set that would make it an element of nops.",0.16787678,0.98580796,0,0.10713579,0.00018709002,-0.046629544,-0.2478605,0.26243708,-0.008128185,0.06095207,-0.389534,2,1.0,late
trace_00087,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p8__trial_02,2,0.8,0p8,0,1,"If no kets are lums, then there is a subset of lums that are not kets.",All lums being nops means that all lums are subsets of nops.,0.102247335,0.994759,3,0.09662343,0.12027651,0.12712856,0.33670598,-0.24845918,0.07252444,-0.13999493,0.4611948,3,0.3333333333333333,early
trace_00087,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p8__trial_02,2,0.8,0p8,1,2,All lums being nops means that all lums are subsets of nops.,"Since some lums (from step 1) are not kets, and all lums are nops, then these same lums must also be nops.",0.123201564,0.99238163,0,-0.040958297,-0.11309292,-0.12017302,-0.24198382,-0.02167838,0.12550233,0.22758034,-0.21429747,3,0.6666666666666666,middle
trace_00087,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p8__trial_02,2,0.8,0p8,2,3,"Since some lums (from step 1) are not kets, and all lums are nops, then these same lums must also be nops.","Therefore, the relationship between kets and nops is that any non-ket is a non-op.",0.105293,0.9944413,1,0.051732756,0.027387278,0.026082562,0.03362735,0.13443992,-0.20675875,-0.062678486,-0.10361364,3,1.0,late
trace_00088,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p8__trial_03,3,0.8,0p8,0,1,If no kets are lums.,All lums are nops.,0.1490634,0.98882765,3,0.058139805,0.12591279,0.13460714,0.37686747,-0.29513237,0.12506513,-0.16393404,0.51003873,3,0.3333333333333333,early
trace_00088,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p8__trial_03,3,0.8,0p8,1,2,All lums are nops.,"Since no kets are lums, it implies that all things that cannot be classified as lums (or have been directly stated to be lums) must be classified as something else.",0.14676209,0.9891718,0,-0.029663559,-0.1581608,-0.105865985,-0.39595377,0.28826073,-0.07255835,0.1902676,-0.46809915,3,0.6666666666666666,middle
trace_00088,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p8__trial_03,3,0.8,0p8,2,3,"Since no kets are lums, it implies that all things that cannot be classified as lums (or have been directly stated to be lums) must be classified as something else.","Given that all lums are nops, we can conclude that anything that is not a lum must also be an nop.",0.18700343,0.98235935,3,0.022465229,0.052340973,0.15698971,0.26864707,-0.27237916,0.11276212,-0.10445601,0.37430292,3,1.0,late
trace_00089,logic_002,symbolic_logic,llama3.2:latest,easy,correct,logic_002__temp_0p8__trial_04,4,0.8,0p8,0,1,We know that if no kets are lums.,All lums are nops.,0.13248672,0.9911848,3,0.095107734,0.10242128,0.14881073,0.39735493,-0.32855013,0.09535214,-0.17191266,0.504983,2,0.5,middle
trace_00089,logic_002,symbolic_logic,llama3.2:latest,easy,correct,logic_002__temp_0p8__trial_04,4,0.8,0p8,1,2,All lums are nops.,"Since all lums are nops (step 2), and no kets are lums (step 1), we can conclude that no kets are nops.",0.20420179,0.9789289,0,-0.091505915,-0.2334915,-0.02996987,-0.43937013,0.17413095,0.00058971124,0.31680015,-0.4235794,2,1.0,late
trace_00090,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p8__trial_05,5,0.8,0p8,0,1,"Given that there is a relationship (kets → lums) and another (lums → nops), we can conclude that these two relationships must be part of the same chain or set.","If all lums are nops, then the lums must only include values that are also nops.",0.15237814,0.98832226,3,0.049631078,0.10396256,0.0761873,0.26017585,-0.04405659,0.19268301,-0.04935024,0.33008844,3,0.3333333333333333,early
trace_00090,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p8__trial_05,5,0.8,0p8,1,2,"If all lums are nops, then the lums must only include values that are also nops.","Since kets → lums, and all lums are nops, it means kets → nops as well.",0.1622341,0.9867523,1,0.06034234,-0.033811625,-0.12442965,-0.13998462,0.1719366,-0.12048376,0.06869729,-0.3323933,3,0.6666666666666666,middle
trace_00090,logic_002,symbolic_logic,llama3.2:latest,easy,incorrect,logic_002__temp_0p8__trial_05,5,0.8,0p8,2,3,"Since kets → lums, and all lums are nops, it means kets → nops as well.","Therefore, we can conclude that if no kets are lums, then all kets are nops.",0.23403668,0.9722278,0,-0.067928046,-0.009955112,0.07235647,-0.14543799,0.082570076,0.046565067,0.04366174,-0.12886915,3,1.0,late
trace_00091,logic_003,symbolic_logic,llama3.2:latest,medium,correct,logic_003__temp_0p2__trial_01,1,0.2,0p2,0,1,Given that all tars are mivs.,Given that no mivs are pels.,0.1419044,0.9898804,3,0.0016020997,0.36941916,-0.15937479,0.4504998,0.17477898,-0.45187506,0.3261107,-0.012993781,3,0.3333333333333333,early
trace_00091,logic_003,symbolic_logic,llama3.2:latest,medium,correct,logic_003__temp_0p2__trial_01,1,0.2,0p2,1,2,Given that no mivs are pels.,"Since all tars are mivs (step 1), and no mivs are pels (step 2), it logically follows that there cannot be any tars that are also pels, as they would both be classified under the same category (miv) which is excluded by the second statement.",0.17854601,0.9839316,0,0.054180175,-0.33537248,0.15051484,-0.50056845,-0.16682753,0.34202284,-0.18936999,-0.034901135,3,0.6666666666666666,middle
